message_content,prelabel,label,cleaned_text,has_caps,has_phone,is_kiswahili_sheng
Umefika class ama bado?,0: Legit (Low-risk),legit,umefika class ama bado,True,False,True
Bado unakam? Nataka nijue ndio niwapikie lunch,0: Legit (Low-risk),legit,bado,True,False,True
Ebu nicall nikwambie story ya ile biz tulikuwa tumeongea,0: Legit (Low-risk),legit,ebu nicall nikwambie story tulikuwa tumeongea,True,False,True
Si tupatane pale kencom ndio sasa twende pamoja,0: Legit (Low-risk),legit,tupatane pale kencom ndio sasa twende pamoja,True,False,False
"Fungua whatsapp, nimekutumia application form yenye utahitaji kufill",0: Legit (Low-risk),legit,fungua whatsapp nimekutumia application form yenye utahitaji kufill,True,False,True
Nimeona doo umetuma. Asante. God bless,0: Legit (Low-risk),legit,nimeona doo umetuma asante god bless,True,False,False
"Sasa mum, unaweza kunitumia pesa ya shopping ya shule?",0: Legit (Low-risk),legit,sasa mum unaweza kunitumia pesa,True,False,True
"Nimemaliza kutengenezwa nywele, wamesema itakuwa 2k",0: Legit (Low-risk),legit,nywele wamesema itakuwa,True,False,True
Please nitumie code ya school fees ndio niweze kulipa,0: Legit (Low-risk),legit,fee ndio niweze kulipa,True,False,False
"Ukikuja, pitia kwa mama mboga uniletee spinach ya 50, viazi za 150, cabbage ya 80, avocado tano na nyanya na vitunguu",0: Legit (Low-risk),legit,ukikuja pitia kwa mama mboga uniletee spinach viazi cabbage avocado tano nyanya vitunguu,False,False,True
Please nicall ukipata time,0: Legit (Low-risk),legit,nicall ukipata time,True,False,False
Nitapitia baadae,0: Legit (Low-risk),legit,nitapitia baadae,True,False,False
Uliwacha power bank yako hizi sides,0: Legit (Low-risk),legit,uliwacha power bank yako hizi side,True,False,True
"Unaweza ongea saa hii, tudiscuss ile mambo yetu",0: Legit (Low-risk),legit,saa hii tudiscuss ile mambo yetu,True,False,True
"Proposal imeenda through, sassa tunangoja tu tuone kamawatatuchagua. Tuombee.",0: Legit (Low-risk),legit,proposal imeenda sassa tunangoja tuone kamawatatuchagua tuombee,True,False,False
Tunafanya harambee ya burial. Nimekuongeza kwa group ya whatsapp,0: Legit (Low-risk),legit,kwa group,True,False,True
Asante sana for your contribution,0: Legit (Low-risk),legit,asante sana contribution,True,False,False
Mbona haujafika bado?,0: Legit (Low-risk),legit,mbona haujafika bado,True,False,True
"Niko stuck in traffic, bado nakam",0: Legit (Low-risk),legit,stick traffic bado,True,False,False
Traffic ya mombasa road unajua tu vile inakuwanga,0: Legit (Low-risk),legit,unajua vile inakuwanga,True,False,True
Meeting ishaanza?,0: Legit (Low-risk),legit,meet ishaanza,True,False,True
Imeanza?,0: Legit (Low-risk),legit,imeanza,False,False,True
Class ilibounce,0: Legit (Low-risk),legit,class ilibounce,True,False,False
Lec amefika,0: Legit (Low-risk),legit,empty,True,False,False
"Niko Archives, nakungojea",0: Legit (Low-risk),legit,archives nakungojea,True,False,False
exam marks zako zilitokea aje,0: Legit (Low-risk),legit,exam mark aje,False,False,False
nilianguka wah kwani zako ziko how,0: Legit (Low-risk),legit,nilianguka wah,False,False,True
rada,0: Legit (Low-risk),legit,rada,False,False,True
Uko aje? Nimekumiss bana.,0: Legit (Low-risk),legit,bana,True,False,False
Si unishow ukifika base,0: Legit (Low-risk),legit,unishow ukifika base,True,False,True
"Niaje, tuko na plan kesho, uko in ama out?",0: Legit (Low-risk),legit,tuko plan kesho uko ama,False,False,False
"Sitamake leo, mum haskii poa so nataka nibaki nimwatch",0: Legit (Low-risk),legit,sitamake mum haskii poa nimwatch,True,False,True
"Leo siwezi make, kuna kaissue home.",0: Legit (Low-risk),legit,leo siwezi kuna kaissue home,True,False,True
"Leo nimeshikana job kidogo, labda next week tulink",0: Legit (Low-risk),legit,job kidogo labda week tulink,True,False,True
"Say less, nitafika",0: Legit (Low-risk),legit,nitafika,True,False,False
Plans wapi tena,0: Legit (Low-risk),legit,plan wapi tena,True,False,False
"Economy kuna venye haiallow, wacha tuongee end month",0: Legit (Low-risk),legit,end month,True,False,False
"Leo niko na wife, weekend nitakucall tutafute fom",0: Legit (Low-risk),legit,wife weekend nitakucall tutafute fom,True,False,True
Si mjibambe lakini,0: Legit (Low-risk),legit,mjibambe lakini,True,False,True
Nitumie fare nikam,0: Legit (Low-risk),legit,fare nikam,True,False,True
"niko kwa njia saa hii, nitafika in half an hour hivi",0: Legit (Low-risk),legit,njia saa hii nitafika half hour hivi,False,False,True
Unaskia aje leo? Utaweza kumake job na hangover?,0: Legit (Low-risk),legit,unaskia aje leo utaweza kumake job hangover,True,False,True
"Niko job sai, ntakupigia later.
",0: Legit (Low-risk),legit,niko job later,True,False,False
"nikitoka class, nitakucall",0: Legit (Low-risk),legit,nikitoka class nitakucall,False,False,False
Ushaamka ama bado unadozz,0: Legit (Low-risk),legit,ushaamka ama bado unadozz,True,False,True
"Leo usiku tumeitwa bash ya Karen, unakam?",0: Legit (Low-risk),legit,leo usiku tumeitwa,True,False,True
"Aki nipee ka100 tu nikule lunch, nitalipa kesho.",0: Legit (Low-risk),legit,aki nipee,True,False,True
Si unitumie za cabbage,0: Legit (Low-risk),legit,cabbage,True,False,False
"Manze bro leo kimeumana, kama unaweza send kakitu kadogo, naweza appreciate",0: Legit (Low-risk),legit,manze bro kama unaweza send kakitu kadogo naweza appreciate,True,False,True
niko almost,0: Legit (Low-risk),legit,niko,False,False,False
Nitumie location ya base yenye tunameet,0: Legit (Low-risk),legit,location yenye tunameet,True,False,False
Unadai twende tuwatch movie leo?,0: Legit (Low-risk),legit,unadai twende tuwatch movie leo,True,False,False
Si tufike ile game ya harambee stars leo,0: Legit (Low-risk),legit,tufike ile game star leo,True,False,False
Hii weekend si twende tucheki match! Champions league man!,0: Legit (Low-risk),legit,hii weekend twende champion league man,True,False,False
Sawa twende tucheki Arsenal mkipigwa,0: Legit (Low-risk),legit,sawa twende tucheki arsenal mkipigwa,True,False,True
Unaongea mob na hadi hamko kwa table,0: Legit (Low-risk),legit,unaongea mob hadi hamko kwa table,True,False,True
"Leo nataka kuchill tu, niko stressed",0: Legit (Low-risk),legit,leo stress,True,False,False
Jana boss alinikasirisha vibaya lakini kazi lazima,0: Legit (Low-risk),legit,alinikasirisha vibaya lakini kazi lazima,True,False,True
Umenunua bundles tuongee whatsapp?,0: Legit (Low-risk),legit,umenunua bundle tuongee whatsapp,True,False,False
"Come job mapema leo, boss ako rada",0: Legit (Low-risk),legit,come job mapema leo rada,True,False,False
"Nimelost pale tao, niko karibu na Kencom, ebu nidirect",0: Legit (Low-risk),legit,nimelost pale karibu kencom ebu nidirect,True,False,False
Kuna vile umenighost bro,0: Legit (Low-risk),legit,umenighost bro,True,False,False
"Sis umepotea, uko fiti?",0: Legit (Low-risk),legit,sis umepotea uko fiti,True,False,True
"Kuna beshte wangu fulani ameingia accident, nimeenda kumwona",0: Legit (Low-risk),legit,fulani ameingia accident,True,False,True
"Talk later, saa hii kuna vile niko busy saa hii",0: Legit (Low-risk),legit,talk later saa hii kuna vile niko busy saa hii,True,False,False
"Nimeenda Naivas kununua stuff fulani, kuna kitu ulikuwa unadai nikuletee?",0: Legit (Low-risk),legit,naivas stuff fulani ulikuwa unadai nikuletee,True,False,False
"Leo siwezienda anywhere, niko broke vibaya",0: Legit (Low-risk),legit,leo siwezienda niko break vibaya,True,False,True
Happy birthday man! Ikubambe,0: Legit (Low-risk),legit,happy birthday man ikubambe,True,False,False
"Sasa si  juu ya hio story, twende tuchape kacelebration",0: Legit (Low-risk),legit,story twende tuchape kacelebration,True,False,True
Naskia mama Jamo amefungua salon hapo nje ya kibanda,0: Legit (Low-risk),legit,jamo amefungua salon,True,False,True
Ni true ama kelele za mtaa?,0: Legit (Low-risk),legit,true ama kelele mtaa,True,False,False
"Kesho lunch on me, just come through.",0: Legit (Low-risk),legit,come,True,False,False
Si unibless chai ya asubuhi leo?,0: Legit (Low-risk),legit,unibless chai,True,False,True
"Ukishika network, nipee call",0: Legit (Low-risk),legit,ukishika network nipee,True,False,False
Acha jokes bana,0: Legit (Low-risk),legit,joke bana,True,False,False
Tebu kuwa serious,0: Legit (Low-risk),legit,tebu kuwa,True,False,True
Si tumeet campus tufanye ile project,0: Legit (Low-risk),legit,tumeet campus tufanye ile project,True,False,False
Umemaliza assignment?,0: Legit (Low-risk),legit,umemaliza assignment,True,False,False
Congrats kuhusu mtoi by the way!,0: Legit (Low-risk),legit,congrat kuhusu mtoi way,True,False,False
"Nilipata ile job btw, asante kwa kunilink",0: Legit (Low-risk),legit,nilipata ile job btw asante kwa kunilink,True,False,True
"Alinipatia keys za nyumba, naenda huko saa hii",0: Legit (Low-risk),legit,alinipatia nyumba saa hii,True,False,True
wacha nipande boda nikuje chap chap,0: Legit (Low-risk),legit,wacha nipande boda nikuje chap chap,False,False,True
"Naishia church saa hii, unahitaji ride ama?",0: Legit (Low-risk),legit,naishia church saa hii unahitaji ride ama,True,False,True
"Naenda kuona daktari leo, siskii poa",0: Legit (Low-risk),legit,siskii poa,True,False,True
"Habari boss, naomba niende sick leave leo. Siskii poa, nimepata homa mbaya. Nimechuku dawa lakini sioni nitaweza kureport. Kindly excuse me.",0: Legit (Low-risk),legit,naomba niende sick leave leo siskii poa nimepata lakini sioni nitaweza kureport kindly excuse,True,False,True
"Hakuna shida, get well soon!",0: Legit (Low-risk),legit,soon,True,False,True
Reminder: Your account benefits may expire soon. Take action now.,1: Moderate-risk scam,scam,reminder account benefit expire soon action,True,False,False
We noticed an issue with your recent transaction. Please verify your identity.,1: Moderate-risk scam,scam,notice issue recent transaction verify identity,True,False,False
Hongera! Umechaguliwa kupokea zawadi ya wateja waaminifu. Jibu NDIO kujua zaidi.,1: Moderate-risk scam,scam,umechaguliwa wateja waaminifu kujua zaidi,True,False,True
Usiachwe nyuma! Kuna ka msee rewards za waso loyal.,1: Moderate-risk scam,scam,msee reward waso loyal,True,False,True
You've been pre-selected for a surprise giveaway. Reply to confirm.,1: Moderate-risk scam,scam,pre select surprise giveaway reply confirm,True,False,False
Fom ni safi! Kuna ka loan ya kujaribu. Sema kama uko interested.,1: Moderate-risk scam,scam,fom safi loan sema kama uko interest,True,False,True
We noticed an issue with your recent transaction. Please verify your identity.,1: Moderate-risk scam,scam,notice issue recent transaction verify identity,True,False,False
We noticed an issue with your recent transaction. Please verify your identity.,1: Moderate-risk scam,scam,notice issue recent transaction verify identity,True,False,False
Usikose nafasi yako kushinda zawadi. Ofa ya muda mfupi.,1: Moderate-risk scam,scam,yako,True,False,True
Uko eligible na offer ya jaba bila deposit. Uneza try?,1: Moderate-risk scam,scam,uko eligible offer deposit uneza try,True,False,False
Congrats! You may have been chosen for a loyalty reward. Reply YES to proceed.,1: Moderate-risk scam,scam,congrat choose loyalty reward reply yes proceed,True,False,False
Act now to secure your spot in our customer appreciation event.,1: Moderate-risk scam,scam,act secure spot customer appreciation event,True,False,False
Kumbusho: Faida zako za mteja zinaweza kuisha hivi karibuni.,1: Moderate-risk scam,scam,kumbusho faida mteja hivi karibuni,True,False,True
Cheki: Uneza qualify na refund ya mpesa ju ya errors.,1: Moderate-risk scam,scam,cheki uneza qualify refund error,True,False,True
"Bro, umekuwa shortlisted kwa ka reward. Rudi DM tukusort.",1: Moderate-risk scam,scam,bro umekuwa shortlist kwa reward rudi tukusort,True,False,True
Umechaguliwa kushiriki bahati nasibu. Thibitisha ushiriki wako sasa.,1: Moderate-risk scam,scam,umechaguliwa kushiriki bahati nasibu thibitisha ushiriki wako sasa,True,False,True
Tafadhali thibitisha maelezo yako ya akaunti kwa usalama wako.,1: Moderate-risk scam,scam,yako kwa,True,False,True
Don't miss out on a potential tax refund. Final notice.,1: Moderate-risk scam,scam,miss potential tax refund final notice,True,False,False
"Hi, we've been trying to reach you about your loan application. No documents needed.",1: Moderate-risk scam,scam,try reach loan application document need,True,False,False
Low interest loan available for select users. Respond to find out more.,1: Moderate-risk scam,scam,low interest loan available select user respond find,True,False,False
Your mobile plan qualifies for a free upgrade. Learn how to claim your benefits.,1: Moderate-risk scam,scam,mobile plan qualify free upgrade learn claim benefit,True,False,False
Uko shortlisted na system yetu. Si ukuje uconfirm tu?,1: Moderate-risk scam,scam,uko shortlist system yetu ukuje uconfirm,True,False,False
Kuna ka deal iko hapo. Jibu basi tukuje tufanye form.,1: Moderate-risk scam,scam,deal iko tukuje tufanye form,True,False,True
Namba yako imechaguliwa kwa promosheni ya mwezi huu. Thibitisha sasa.,1: Moderate-risk scam,scam,mwezi huu thibitisha sasa,True,False,True
Win big this season! Claim your spot before it's too late.,1: Moderate-risk scam,scam,win big season claim spot late,True,False,False
Reminder: Your account benefits may expire soon. Take action now.,1: Moderate-risk scam,scam,reminder account benefit expire soon action,True,False,False
Important notice regarding your electricity bill. Reach out to avoid service interruption.,1: Moderate-risk scam,scam,important notice electricity bill reach avoid service interruption,True,False,False
Umeingia kwa draw ya loyalty. Reply tu tuthibitishe.,1: Moderate-risk scam,scam,umeingia kwa draw tuthibitishe,True,False,True
Kuna ofa ya free bundles. Reply 1 kama uko game.,1: Moderate-risk scam,scam,kama uko game,True,False,True
Umechaguliwa kupokea zawadi kwa kuwa mteja waaminifu. Bonyeza kujua zaidi.,1: Moderate-risk scam,scam,umechaguliwa kupokea zawadi kwa mteja waaminifu bonyeza kujua zaidi,True,False,True
You qualify for a special promo. No cost involved! Tap to learn more.,1: Moderate-risk scam,scam,qualify special promo cost involve tap learn,True,False,False
Umefuzu kwa ofa maalum. Hakuna malipo. Bonyeza kujifunza zaidi.,1: Moderate-risk scam,scam,ofa maalum bonyeza kujifunza zaidi,True,False,True
Congratulations! You've been selected for a loyalty reward. Reply 'YES' to find out more.,1: Moderate-risk scam,scam,congratulation select loyalty reward reply yes find,True,False,False
Cheki kama uko eligible na bonus ya mwezi. Inaisha kesho.,1: Moderate-risk scam,scam,cheki kama uko eligible bonus mwezi,True,False,True
